Id,SalePrice
2203,145197.596006
2204,187759.152888
2205,122016.655463
2206,138019.905679
2207,223817.74557
2208,245072.543709
2209,239491.270633
2210,123824.680445
2211,112138.51163
2212,118571.81548
2213,109511.553138
2214,145320.2623
2215,104249.756823
2216,144710.92292
2217,68995.0585609
2218,74425.9680436
2219,81886.0177736
2220,82942.61538
2221,307313.152751
2222,274617.226808
2223,292393.099438
2224,206376.51636
2225,125808.240864
2226,173774.831821
2227,193428.123274
2228,270948.209802
2229,232158.823373
2230,157475.102565
2231,208467.13045
2232,177394.671648
2233,177155.559708
2234,236344.792618
2235,214834.308855
2236,250193.188835
2237,306652.421711
2238,198217.385357
2239,104862.49227
2240,157897.533875
2241,149281.297635
2242,124836.898793
2243,126739.012849
2244,105308.679943
2245,106143.031263
2246,141889.33274
2247,109730.373098
2248,126488.422734
2249,127108.448729
2250,138857.541542
2251,142216.897486
2252,173153.802063
2253,158549.808899
2254,178223.272022
2255,173983.664995
2256,178536.366368
2257,208934.417797
2258,164532.97764
2259,172125.958735
2260,142986.201761
2261,196380.41837
2262,215886.910964
2263,392595.714629
2264,463196.790439
2265,170293.115549
2266,320189.355357
2267,353888.653048
2268,415560.543004
2269,152553.265379
2270,196344.78579
2271,204513.231129
2272,194181.360306
2273,162204.523799
2274,177168.593162
2275,160388.003626
2276,194772.663944
2277,186733.058581
2278,152018.24787
2279,131223.81631
2280,116074.008735
2281,168495.65505
2282,177457.791893
2283,106498.614189
2284,111506.824466
2285,140913.117564
2286,121362.002353
2287,357278.876134
2288,278398.910522
2289,364985.40991
2290,446008.270203
2291,331209.234818
2292,449600.814529
2293,457650.334885
2294,424365.071944
2295,447375.559386
2296,261984.689334
2297,343496.017029
2298,356223.115854
2299,360998.294888
2300,330423.20579
2301,306943.843385
2302,248805.16227
2303,248499.875307
2304,242535.11777
2305,185295.325582
2306,181656.622659
2307,196324.78785
2308,235506.090045
2309,285849.906474
2310,227819.997338
2311,197178.674187
2312,172973.187651
2313,175224.908722
2314,172227.855597
2315,174741.788449
2316,192530.106481
2317,182106.208593
2318,174955.636678
2319,182367.692294
2320,188851.824178
2321,245933.498983
2322,182566.188347
2323,189149.98418
2324,191166.487003
2325,211994.479106
2326,178309.275458
2327,209962.95989
2328,223145.761758
2329,192358.982429
2330,178505.980741
2331,341089.267964
2332,421620.686482
2333,313090.689335
2334,265203.233075
2335,273458.60776
2336,307602.753577
2337,193104.177026
2338,248285.985134
2339,236510.190347
2340,368667.372461
2341,215786.23243
2342,234483.355738
2343,227097.94126
2344,222420.800601
2345,233673.386423
2346,219979.226217
2347,196660.735816
2348,238176.11979
2349,177395.089688
2350,298789.524697
2351,257619.761946
2352,258580.389182
2353,253605.264783
2354,136585.063673
2355,145177.531946
2356,149720.105662
2357,192082.275038
2358,195024.346915
2359,127306.024629
2360,114502.025334
2361,141979.077025
2362,237307.071248
2363,146608.97183
2364,160976.270915
2365,214944.611672
2366,198423.455148
2367,230560.318108
2368,217288.151348
2369,222363.034201
2370,168787.999276
2371,165399.527391
2372,190631.377316
2373,269729.508417
2374,308173.181678
2375,240166.444786
2376,260624.125535
2377,317176.422196
2378,149942.638776
2379,199237.276646
2380,145876.446509
2381,153118.073168
2382,201534.219438
2383,202564.297315
2384,240577.001658
2385,162042.143172
2386,129660.740003
2387,133917.69027
2388,101686.012716
2389,131034.818707
2390,156295.448992
2391,148429.272569
2392,115751.884801
2393,169907.873367
2394,152481.923652
2395,209350.526375
2396,150987.421083
2397,203520.142999
2398,123327.328207
2399,57521.6778068
2400,68101.0870743
2401,121980.97386
2402,127959.156001
2403,144409.958642
2404,153751.455284
2405,157592.162115
2406,139666.01316
2407,123297.613342
2408,143359.255859
2409,122856.601018
2410,171136.75671
2411,114773.766542
2412,151343.649491
2413,130296.790499
2414,150235.017739
2415,129124.447245
2416,133896.457747
2417,139290.943111
2418,131631.110485
2419,123376.180488
2420,122183.33223
2421,140932.62862
2422,113324.570081
2423,120209.728023
2424,142956.000697
2425,200193.987133
2426,136733.565157
2427,128194.673104
2428,168049.650608
2429,120879.751595
2430,133216.142211
2431,109996.536584
2432,149351.649927
2433,142349.139248
2434,141064.465851
2435,146522.194015
2436,111137.476919
2437,116107.504251
2438,121695.929357
2439,99895.0355069
2440,126960.917726
2441,85233.6117182
2442,99351.990565
2443,119046.648854
2444,126832.48359
2445,89909.078448
2446,132560.222687
2447,181696.256948
2448,133776.998377
2449,115969.185044
2450,146671.824514
2451,130053.452527
2452,195324.768381
2453,92826.764268
2454,128511.365462
2455,117895.028274
2456,123703.383189
2457,131486.926868
2458,137322.556934
2459,110298.731052
2460,140597.435404
2461,125287.344328
2462,134614.76221
2463,126848.716453
2464,167788.525518
2465,140152.162199
2466,123785.16494
2467,135630.404545
2468,90116.9145988
2469,80848.7848182
2470,186116.195078
2471,194142.838448
2472,152015.937052
2473,121971.033766
2474,92173.4674107
2475,206958.412491
2476,112761.545599
2477,120614.501407
2478,153568.695753
2479,102337.554218
2480,161443.648678
2481,119208.048834
2482,129639.157821
2483,115876.924608
2484,123909.772646
2485,128395.390994
2486,151340.633743
2487,184548.280968
2488,163660.604237
2489,149444.203361
2490,142430.342903
2491,95276.1879766
2492,191864.913685
2493,158223.270447
2494,152500.238287
2495,93132.5085708
2496,265413.067863
2497,145344.606812
2498,115442.920245
2499,84786.9195738
2500,126237.585268
2501,135604.887765
2502,141733.019892
2503,88994.7866617
2504,169867.695015
2505,225808.035345
2506,240698.154796
2507,271523.474891
2508,243253.628247
2509,227840.92996
2510,227416.736603
2511,180354.235492
2512,204360.026449
2513,206949.166404
2514,247640.98811
2515,152968.995843
2516,178740.14168
2517,145653.174429
2518,148781.250917
2519,241966.468137
2520,218720.77344
2521,189514.693808
2522,216583.573017
2523,117991.27598
2524,148078.383836
2525,152355.538183
2526,142769.436134
2527,119513.445091
2528,132889.917583
2529,136611.522318
2530,123987.05614
2531,238915.495017
2532,220439.150091
2533,192011.9301
2534,233746.420353
2535,283636.103114
2536,232750.222725
2537,235952.585825
2538,180996.069748
2539,180434.083574
2540,178417.16067
2541,181988.147851
2542,167487.807724
2543,118405.06526
2544,124242.586806
2545,135246.935157
2546,134704.134992
2547,137368.047303
2548,151145.818099
2549,156126.264231
2550,636327.075964
2551,143346.434233
2552,128890.99737
2553,68571.4960276
2554,101008.744814
2555,121132.762464
2556,104475.17153
2557,107312.361105
2558,151525.458721
2559,132821.827743
2560,159808.307028
2561,155263.019678
2562,140622.542037
2563,151668.077602
2564,200536.303583
2565,140802.053263
2566,167376.533068
2567,133444.151323
2568,198558.482135
2569,240041.575244
2570,120026.907923
2571,188010.641529
2572,140629.377417
2573,216163.706632
2574,281677.327078
2575,135575.339411
2576,120354.146881
2577,141861.839212
2578,85884.7213086
2579,74374.4585874
2580,103068.72788
2581,108605.250298
2582,105235.077026
2583,256446.078169
2584,163013.759092
2585,195704.865124
2586,208552.738691
2587,190944.773832
2588,133802.211813
2589,148244.744355
2590,201485.226918
2591,206889.972941
2592,206640.732543
2593,255798.660095
2594,187644.381003
2595,211160.179037
2596,282431.278814
2597,191327.204983
2598,297994.790435
2599,317336.026647
2600,137180.081885
2601,145183.592098
2602,84460.2995679
2603,94977.9785658
2604,88667.2923261
2605,77557.5762356
2606,142738.064139
2607,191262.675844
2608,193971.556975
2609,167761.139153
2610,113208.993141
2611,114682.994441
2612,154510.937815
2613,128654.559198
2614,129703.826665
2615,152741.795565
2616,137542.170539
2617,178938.197017
2618,217225.905183
2619,191733.160841
2620,184156.051331
2621,176372.923327
2622,176708.060703
2623,242849.681822
2624,301196.841123
2625,276829.97507
2626,176423.696929
2627,172105.698416
2628,517609.994778
2629,547744.861521
2630,412128.614392
2631,480744.200155
2632,448041.607022
2633,316616.258189
2634,422980.815715
2635,158596.080356
2636,179089.440152
2637,179618.600981
2638,260401.853498
2639,194912.903983
2640,155540.740288
2641,110036.075895
2642,176709.149003
2643,104795.637138
2644,127911.761538
2645,111695.652966
2646,98659.4157503
2647,99883.4136811
2648,144350.627824
2649,154940.171182
2650,137432.101153
2651,148771.350563
2652,401756.187289
2653,262623.097858
2654,258735.707617
2655,388915.4411
2656,315065.288025
2657,338011.989314
2658,303993.774302
2659,313570.441209
2660,384212.10994
2661,342144.793556
2662,364041.29734
2663,282895.78733
2664,279781.157529
2665,326714.318249
2666,284528.694751
2667,175355.082446
2668,180670.389048
2669,175731.93644
2670,271688.460962
2671,181610.182081
2672,192963.223476
2673,198971.588508
2674,190321.222243
2675,184288.529161
2676,192626.500432
2677,197333.208883
2678,242789.263695
2679,273405.26487
2680,301114.195015
2681,415187.789679
2682,327972.23707
2683,521214.77974
2684,339457.37706
2685,304415.205013
2686,241433.127208
2687,310437.473209
2688,213128.702967
2689,214950.941261
2690,417289.165896
2691,191828.176496
2692,145224.988553
2693,188690.060081
2694,138946.122118
2695,194463.371714
2696,185441.18111
2697,182993.32066
2698,179338.760403
2699,169647.530348
2700,162079.325569
2701,164598.402033
2702,122520.347618
2703,126679.000337
2704,147719.859577
2705,124310.026503
2706,123734.044993
2707,127964.653784
2708,136459.707202
2709,110800.93359
2710,132857.493125
2711,269777.056825
2712,387010.218898
2713,175219.115184
2714,153122.230192
2715,170067.148526
2716,149739.802953
2717,190878.920225
2718,223402.572054
2719,150970.175713
2720,166710.675909
2721,138015.161139
2722,153526.406673
2723,146975.332486
2724,129269.594234
2725,127355.555992
2726,144355.253014
2727,180079.647018
2728,179901.101595
2729,156254.562606
2730,146872.970902
2731,120294.112556
2732,134558.202028
2733,160399.441829
2734,152139.253092
2735,135504.943941
2736,145192.792324
2737,122450.657198
2738,131615.658115
2739,156170.978123
2740,140628.794288
2741,148775.194009
2742,164104.552899
2743,140338.974116
2744,153544.381627
2745,141795.628381
2746,137138.256586
2747,153372.50873
2748,134807.016484
2749,125438.130466
2750,128124.763108
2751,130015.173638
2752,188230.43265
2753,146619.614602
2754,215651.205926
2755,136980.868162
2756,89772.8161584
2757,60843.0380934
2758,94179.1907671
2759,158642.444897
2760,130099.316944
2761,141449.767649
2762,144455.68308
2763,184472.768856
2764,145138.25656
2765,274041.859198
2766,127773.720157
2767,93199.6217039
2768,123394.410564
2769,135814.889458
2770,141179.582554
2771,115677.208409
2772,108337.924143
2773,168352.255468
2774,134540.948008
2775,116725.05764
2776,138260.834945
2777,145253.422077
2778,107159.204861
2779,121027.345089
2780,90389.4518405
2781,93151.4285648
2782,99078.8267766
2783,91850.154306
2784,126242.41674
2785,141432.497489
2786,70143.2135039
2787,126431.737564
2788,78180.220213
2789,163991.351664
2790,97203.8543748
2791,116196.365274
2792,50959.6678569
2793,155817.104236
2794,97791.3858004
2795,122494.135889
2796,98387.1769618
2797,189222.101037
2798,102464.990542
2799,114578.383638
2800,68614.5398758
2801,105327.433328
2802,127465.005688
2803,153982.071756
2804,139191.991416
2805,92757.2513983
2806,81595.6256652
2807,161593.088889
2808,150822.773435
2809,136058.8752
2810,130730.06385
2811,158738.92309
2812,161559.599568
2813,163541.121061
2814,168334.76658
2815,101873.861494
2816,236197.002041
2817,155134.796115
2818,136778.479549
2819,161866.532401
2820,140246.797432
2821,110817.344553
2822,193272.5443
2823,302195.210837
2824,177416.214923
2825,139517.332779
2826,130962.383144
2827,133934.417534
2828,210393.733903
2829,188675.389755
2830,216211.930917
2831,181398.138436
2832,228218.762771
2833,306441.988857
2834,215576.269267
2835,243814.817874
2836,188452.095495
2837,152567.121214
2838,155715.069428
2839,176899.637741
2840,201712.513978
2841,206954.608791
2842,219736.999053
2843,149918.466293
2844,164822.506968
2845,123266.08774
2846,206230.988663
2847,209158.64109
2848,210282.124439
2849,198286.7076
2850,279228.017971
2851,214547.366216
2852,239888.442007
2853,234971.310338
2854,140285.815532
2855,199018.515274
2856,196157.795105
2857,186245.223678
2858,190238.586116
2859,123922.168984
2860,126372.827898
2861,120105.643159
2862,185405.724472
2863,131419.382329
2864,233924.69378
2865,139042.747877
2866,139240.386748
2867,106466.054872
2868,93292.2249794
2869,108821.928971
2870,131728.454352
2871,89056.0461206
2872,53664.3512031
2873,106071.093915
2874,126499.103193
2875,109798.278225
2876,161742.423304
2877,140137.172989
2878,156473.072656
2879,127472.518467
2880,106414.664688
2881,148761.198439
2882,173990.272143
2883,214554.562906
2884,219708.276687
2885,197884.550273
2886,229260.727722
2887,91373.5668737
2888,141630.33073
2889,62583.3546586
2890,82078.1528258
2891,131932.768329
2892,49862.2579787
2893,85974.4015548
2894,58566.1736355
2895,317953.224369
2896,276865.098471
2897,221215.120647
2898,152609.628614
2899,215481.212255
2900,164859.56675
2901,213744.495807
2902,177693.209088
2903,308097.536516
2904,325707.476279
2905,79074.5020705
2906,197725.619779
2907,107548.526508
2908,132771.4768
2909,153842.118388
2910,82898.0278831
2911,87637.2000627
2912,148807.87617
2913,83228.7635102
2914,77875.9160819
2915,83753.6768392
2916,85202.4937054
2917,156882.669491
2918,120222.257464
2919,222937.127422
